serialNo,name,date,amount,category
611,Taxi,2020-11-16,6129.28,Travel
612,Dental Check,2020-11-06,7249.39,Medical
613,Surgery,2020-11-07,4895.56,Medical
614,Club,2020-11-05,2706.10,Entertainment
615,Gym,2020-11-04,8254.67,Sports
616,Karaoke,2020-11-01,5551.71,Entertainment
617,Jeans,2020-11-15,9072.22,Clothing
618,Belt,2020-11-25,5924.95,Clothing
619,Subscription,2020-11-15,8793.26,Communication
620,Furniture,2020-11-04,686.93,Home
621,Lottery,2020-11-22,8538.75,Others
622,Streaming Service,2020-11-23,3180.10,Entertainment
623,Furniture,2020-11-20,749.02,Home
624,Drinks,2020-11-25,5302.26,Food
625,Equipment,2020-11-27,8649.05,Sports
626,Cruise,2020-11-10,7581.40,Travel
627,Parking,2020-11-25,6688.19,Transportation
628,Accessories,2020-11-09,5915.56,Others
629,Eye Exam,2020-11-25,1816.00,Medical
630,Cleaning,2020-11-03,6261.46,Home
631,Laundry,2020-11-15,2213.64,Others
632,Internet,2020-11-27,3207.15,Communication
633,Bus,2020-11-24,3424.10,Transportation
634,Furniture,2020-11-18,1409.14,Home
635,Accessories,2020-11-12,2499.35,Others
636,Basketball,2020-11-28,3816.89,Sports
637,Cafe,2020-11-13,3216.71,Food
638,Internet,2020-11-28,4523.69,Home
639,Rent,2020-11-01,7717.94,Home
640,Fast Food,2020-11-27,1075.85,Food
641,Security,2020-11-22,7575.57,Others
642,Restaurant,2020-11-16,9471.79,Food
643,Coat,2020-11-16,1578.97,Clothing
644,Movie,2020-11-16,3009.66,Entertainment
645,Vaccination,2020-11-25,430.75,Medical
646,Postage,2020-11-19,6252.90,Communication
647,Storage,2020-11-02,7756.61,Others
648,Fitness Class,2020-11-05,8692.44,Sports
649,Running,2020-11-11,3239.31,Sports
650,Workshop,2020-11-16,7551.03,Education
651,Shirt,2020-11-15,35.02,Clothing
652,Mobile Recharge,2020-11-26,5751.10,Communication
653,Stationery,2020-11-12,6894.62,Education
654,Parking,2020-11-04,1395.06,Transportation
655,Laundry,2020-11-21,2293.52,Others
656,Hotel,2020-11-19,8717.61,Travel
657,Fruits,2020-11-04,7795.17,Food
658,Lottery,2020-11-19,4670.17,Others
659,Water Bill,2020-11-27,2164.21,Home
660,Metro,2020-11-16,8151.61,Transportation
661,Laundry,2020-11-16,3506.31,Others
662,Eye Exam,2020-11-17,323.80,Medical
663,Coat,2020-11-24,8339.79,Clothing
664,Cruise,2020-11-08,7100.16,Travel
665,Notebook,2020-11-12,6206.77,Education
666,Tuition,2020-11-25,9764.65,Education
667,Dress,2020-11-18,2691.29,Clothing
668,Vegetables,2020-11-02,4414.65,Food
669,Fruits,2020-11-28,5267.62,Food
670,Taxi,2020-11-01,1751.61,Travel
671,Eye Exam,2020-11-05,2468.09,Medical
672,Travel Insurance,2020-11-15,4595.97,Travel
673,Donation,2020-11-03,3561.30,Others
674,Lottery,2020-11-26,2231.76,Others
675,Gym,2020-11-16,8864.10,Sports
676,Books,2020-11-24,9156.14,Education
677,Hotel,2020-11-16,9203.91,Travel
678,Amusement Park,2020-11-19,2511.67,Entertainment
679,Backpack,2020-11-22,6530.10,Education
680,Fitness Class,2020-11-22,9708.10,Sports
681,Workshop,2020-11-14,6141.98,Education
682,Music Festival,2020-11-27,5054.67,Entertainment
683,Dental Check,2020-11-19,253.93,Medical
684,Surgery,2020-11-16,6247.04,Medical
685,Belt,2020-11-07,190.80,Clothing
686,Rental Car,2020-11-13,5152.20,Travel
687,Taxi,2020-11-10,3737.57,Transportation
688,Maintenance,2020-11-15,7621.54,Home
689,Rental Car,2020-11-05,7767.83,Travel
690,Taxi,2020-11-28,5797.64,Transportation
691,Postage,2020-11-28,5980.75,Communication
692,Scarf,2020-11-26,6236.66,Clothing
693,Socks,2020-11-14,3056.39,Clothing
694,Visa Fee,2020-11-10,7575.02,Travel
695,Furniture,2020-11-07,5225.53,Home
696,Internet,2020-11-26,2757.60,Communication
697,Taxi,2020-11-17,4291.07,Transportation
698,Notebook,2020-11-12,1669.19,Education
699,Cleaning,2020-11-24,8974.72,Home
700,Train,2020-11-22,636.58,Travel
701,Seminar,2020-12-24,8461.64,Education
702,Bus,2020-12-16,8448.94,Transportation
703,Cycling,2020-12-24,3235.02,Sports
704,Socks,2020-12-05,934.71,Clothing
705,Fast Food,2020-12-02,7445.86,Food
706,Snacks,2020-12-05,7064.68,Food
707,Toll,2020-12-21,1782.48,Transportation
708,Pen,2020-12-20,2800.77,Education
709,Exam Fee,2020-12-24,4877.22,Education
710,Tennis,2020-12-02,3234.69,Sports
711,Hotel,2020-12-21,3413.48,Travel
712,Internet,2020-12-26,1038.69,Communication
713,Rental Car,2020-12-24,4262.40,Travel
714,Gym,2020-12-20,3376.42,Sports
715,Parking,2020-12-19,8336.11,Transportation
716,Taxi,2020-12-26,3069.91,Travel
717,Laundry,2020-12-02,5495.86,Others
718,Postage,2020-12-21,7724.09,Communication
719,Fruits,2020-12-23,7244.03,Food
720,Doctor Visit,2020-12-11,8478.30,Medical
721,Movie,2020-12-14,1843.07,Entertainment
722,Train,2020-12-16,9006.00,Transportation
723,Flight,2020-12-10,7473.28,Travel
724,Cruise,2020-12-03,4955.28,Travel
725,Medicine,2020-12-15,3988.73,Medical
726,Laundry,2020-12-07,4544.26,Others
727,Groceries,2020-12-04,9950.77,Food
728,Laundry,2020-12-16,5523.07,Others
729,Calling Card,2020-12-05,1451.86,Communication
730,Scooter,2020-12-05,2239.62,Transportation
731,Backpack,2020-12-04,3897.38,Education
732,Scarf,2020-12-05,2421.09,Clothing
733,Drinks,2020-12-20,6283.71,Food
734,Game,2020-12-26,6255.90,Entertainment
735,Postage,2020-12-22,754.71,Communication
736,Belt,2020-12-01,6866.06,Clothing
737,Workshop,2020-12-14,9234.65,Education
738,Hospital Bill,2020-12-14,7893.62,Medical
739,Internet,2020-12-21,9990.38,Communication
740,Tennis,2020-12-14,3227.80,Sports
741,Rent,2020-12-14,7866.30,Home
742,Calling Card,2020-12-19,4078.68,Communication
743,Flight,2020-12-17,5153.95,Travel
744,Coat,2020-12-24,7243.89,Clothing
745,Rent,2020-12-20,5263.08,Home
746,Tennis,2020-12-18,2764.81,Sports
747,Water Bill,2020-12-04,3103.86,Home
748,Health Check,2020-12-13,9246.02,Medical
749,Fuel,2020-12-09,138.19,Transportation
750,Online Course,2020-12-17,4717.69,Education
751,Mobile Recharge,2020-12-01,9237.21,Communication
752,Rental Car,2020-12-04,9476.68,Travel
753,Calling Card,2020-12-27,5797.46,Communication
754,Hotel,2020-12-07,6366.91,Travel
755,Charity,2020-12-20,3080.74,Others
756,Tennis,2020-12-02,2084.89,Sports
757,VPN,2020-12-25,415.05,Communication
758,Concert,2020-12-10,7384.18,Entertainment
759,Parking,2020-12-15,9170.66,Transportation
760,Bus,2020-12-01,8837.61,Transportation
761,Fuel,2020-12-21,803.08,Travel
762,Flight,2020-12-03,566.57,Travel
763,Taxi,2020-12-14,131.18,Travel
764,Travel Insurance,2020-12-01,2342.19,Travel
765,Medicine,2020-12-09,105.48,Medical
766,Books,2020-12-03,3496.05,Education
767,Postage,2020-12-02,1783.86,Communication
768,Scooter,2020-12-06,5230.42,Transportation
769,Fuel,2020-12-16,983.47,Travel
770,Gas,2020-12-07,6860.40,Home
771,Train,2020-12-26,4492.22,Travel
772,Security,2020-12-06,6153.38,Others
773,Amusement Park,2020-12-25,1756.93,Entertainment
774,Cleaning,2020-12-03,2064.41,Home
775,Subscription,2020-12-08,4854.65,Communication
776,Electricity,2020-12-24,4961.17,Home
777,Stationery,2020-12-24,6992.55,Education
778,Running,2020-12-19,8713.16,Sports
779,Stationery,2020-12-08,81.65,Education
780,Water Bill,2020-12-02,6218.99,Home
781,Accessories,2020-12-24,5679.33,Others
782,Phone Bill,2020-12-01,4098.88,Communication
783,Storage,2020-12-11,4803.69,Others
784,Surgery,2020-12-26,2481.77,Medical
785,Ride Sharing,2020-12-10,5733.77,Transportation
786,Cafe,2020-12-02,4373.84,Food
787,Security,2020-12-01,1434.86,Others
788,Mobile Recharge,2020-12-12,6585.61,Communication
789,Shirt,2020-12-20,9981.27,Clothing
790,Theater,2020-12-03,3290.00,Entertainment
791,Restaurant,2020-12-07,9559.08,Food
792,Stationery,2020-12-16,4838.20,Education
793,Travel Insurance,2020-12-22,7797.24,Travel
794,Restaurant,2020-12-02,3250.95,Food
795,Dental Check,2020-12-11,6924.67,Medical
796,Theater,2020-12-15,4929.60,Entertainment
797,Laundry,2020-12-08,8897.00,Others
798,Subscription,2020-12-21,4690.55,Communication
799,Insurance,2020-12-10,6943.02,Medical
800,Swimming,2020-12-04,6376.67,Sports
801,Appliance,2021-01-08,3921.65,Home
802,Rental Car,2021-01-06,7670.32,Travel
803,Cleaning,2021-01-07,6128.69,Home
804,Electricity,2021-01-18,1854.09,Home
805,Metro,2021-01-24,4810.90,Transportation
806,Charity,2021-01-22,2758.29,Others
807,Phone Bill,2021-01-12,5799.55,Communication
808,Toll,2021-01-07,1565.86,Transportation
809,Shirt,2021-01-20,5567.94,Clothing
810,Appliance,2021-01-26,6016.27,Home
811,VPN,2021-01-18,4385.67,Communication
812,Swimming,2021-01-20,1066.18,Sports
813,SIM Card,2021-01-19,7196.28,Communication
814,Therapy,2021-01-14,5957.21,Medical
815,Cleaning,2021-01-20,9284.47,Home
816,Dress,2021-01-18,3793.27,Clothing
817,Jacket,2021-01-16,9260.87,Clothing
818,Stationery,2021-01-28,6067.60,Education
819,Vegetables,2021-01-13,9163.83,Food
820,Cruise,2021-01-11,9098.59,Travel
821,Bus,2021-01-05,1089.62,Transportation
822,Shoes,2021-01-22,5704.23,Clothing
823,Internet,2021-01-14,4954.97,Home
824,Vegetables,2021-01-19,2136.53,Food
825,Stationery,2021-01-04,6274.17,Education
826,Shoes,2021-01-22,2394.30,Clothing
827,Surgery,2021-01-11,2169.28,Medical
828,Lottery,2021-01-11,1431.93,Others
829,Travel Insurance,2021-01-16,5770.62,Travel
830,Jeans,2021-01-27,2113.58,Clothing
831,Shirt,2021-01-16,5458.67,Clothing
832,Running,2021-01-19,4170.42,Sports
833,Running,2021-01-19,98.93,Sports
834,Concert,2021-01-12,2536.64,Entertainment
835,Game,2021-01-01,4663.86,Entertainment
836,Lottery,2021-01-01,9992.14,Others
837,Mobile Recharge,2021-01-27,991.54,Communication
838,Concert,2021-01-21,7543.47,Entertainment
839,Tuition,2021-01-20,9514.30,Education
840,Tennis,2021-01-27,9507.62,Sports
841,Equipment,2021-01-26,6130.22,Sports
842,VPN,2021-01-10,3075.83,Communication
843,Dress,2021-01-16,7772.81,Clothing
844,Rental Car,2021-01-13,7161.91,Travel
845,Meat,2021-01-03,4375.28,Food
846,Appliance,2021-01-03,6710.93,Home
847,Amusement Park,2021-01-23,1774.69,Entertainment
848,Restaurant,2021-01-08,3278.39,Food
849,Shirt,2021-01-14,8129.59,Clothing
850,Drinks,2021-01-01,4031.16,Food
851,Meat,2021-01-03,1420.16,Food
852,Delivery,2021-01-04,3472.28,Food
853,Streaming Service,2021-01-24,7846.48,Entertainment
854,Bank Fee,2021-01-01,33.82,Others
855,Equipment,2021-01-26,2983.96,Sports
856,Equipment,2021-01-05,6910.78,Sports
857,Appliance,2021-01-21,1569.52,Home
858,Jeans,2021-01-06,3811.72,Clothing
859,Pet,2021-01-26,7737.42,Others
860,Fitness Class,2021-01-06,4347.40,Sports
861,Water Bill,2021-01-27,8777.58,Home
862,Delivery,2021-01-12,1695.57,Food
863,Swimming,2021-01-06,4726.23,Sports
864,Taxi,2021-01-19,5079.91,Travel
865,Sports Event,2021-01-09,5580.74,Entertainment
866,Online Course,2021-01-13,9036.97,Education
867,Coat,2021-01-06,2176.42,Clothing
868,Groceries,2021-01-09,143.53,Food
869,Pen,2021-01-22,6359.37,Education
870,Yoga,2021-01-20,5877.22,Sports
871,Notebook,2021-01-04,5647.63,Education
872,Online Course,2021-01-06,443.53,Education
873,Roaming,2021-01-02,5335.28,Communication
874,Hat,2021-01-14,5481.69,Clothing
875,Phone Bill,2021-01-09,5410.96,Communication
876,Hospital Bill,2021-01-02,3911.27,Medical
877,Snacks,2021-01-19,2216.75,Food
878,Surgery,2021-01-27,8884.61,Medical
879,Train,2021-01-09,4042.79,Travel
880,Fuel,2021-01-23,3673.49,Travel
881,Water Bill,2021-01-15,4264.42,Home
882,Vegetables,2021-01-19,6653.35,Food
883,Cruise,2021-01-14,4198.39,Travel
884,Scarf,2021-01-07,8316.39,Clothing
885,Online Course,2021-01-01,9059.48,Education
886,Lottery,2021-01-13,7380.04,Others
887,Electricity,2021-01-22,9109.59,Home
888,Dental Check,2021-01-06,9542.77,Medical
889,Pen,2021-01-01,7266.23,Education
890,SIM Card,2021-01-22,7115.54,Communication
891,Hat,2021-01-14,2925.77,Clothing
892,Toll,2021-01-24,9095.68,Travel
893,Pen,2021-01-01,3711.16,Education
894,Internet,2021-01-27,8987.56,Communication
895,Gift,2021-01-05,6977.79,Others
896,Accessories,2021-01-08,8718.24,Others
897,Snacks,2021-01-05,8065.12,Food
898,Swimming,2021-01-05,3770.58,Sports
899,Belt,2021-01-15,7779.13,Clothing
900,Music Festival,2021-01-27,8482.55,Entertainment
901,Theater,2021-02-11,9382.77,Entertainment
902,Belt,2021-02-24,8873.09,Clothing
903,Rental Car,2021-02-19,9824.37,Travel
904,Backpack,2021-02-05,390.25,Education
905,Cleaning,2021-02-02,7974.90,Home
906,Notebook,2021-02-25,8183.50,Education
907,Socks,2021-02-17,2366.62,Clothing
908,Restaurant,2021-02-13,9528.51,Food
909,Tennis,2021-02-09,1607.15,Sports
910,Music Festival,2021-02-21,8809.03,Entertainment
911,Basketball,2021-02-07,3874.34,Sports
912,Train,2021-02-18,4689.85,Transportation
913,Taxi,2021-02-05,8831.09,Transportation
914,Fast Food,2021-02-12,5296.23,Food
915,Notebook,2021-02-07,3770.87,Education
916,Bus,2021-02-09,6131.42,Transportation
917,Taxi,2021-02-15,2255.31,Travel
918,Football,2021-02-01,519.08,Sports
919,Gym,2021-02-21,7411.52,Sports
920,Rental Car,2021-02-25,7289.96,Travel
921,Running,2021-02-27,2081.56,Sports
922,Data Plan,2021-02-24,2531.02,Communication
923,Gym,2021-02-18,8334.56,Sports
924,Metro,2021-02-22,9994.53,Transportation
925,Fast Food,2021-02-25,4952.17,Food
926,Belt,2021-02-13,603.23,Clothing
927,Cycling,2021-02-12,7454.65,Sports
928,Delivery,2021-02-01,1026.01,Food
929,Ride Sharing,2021-02-19,4078.90,Transportation
930,Vegetables,2021-02-27,6568.50,Food
931,Cleaning,2021-02-20,6700.92,Home
932,Electricity,2021-02-03,5459.30,Home
933,Groceries,2021-02-16,5029.29,Food
934,Dental Check,2021-02-23,2255.07,Medical
935,Music Festival,2021-02-01,4512.91,Entertainment
936,Club,2021-02-06,6061.96,Entertainment
937,Flight,2021-02-22,9530.44,Travel
938,Furniture,2021-02-04,9456.40,Home
939,Running,2021-02-15,6967.93,Sports
940,Fuel,2021-02-19,2348.93,Transportation
941,Jeans,2021-02-27,8129.15,Clothing
942,Vegetables,2021-02-25,988.21,Food
943,Health Check,2021-02-16,5498.27,Medical
944,Bus,2021-02-11,5329.07,Transportation
945,Cafe,2021-02-15,6824.83,Food
946,Cleaning,2021-02-20,1081.32,Home
947,Fuel,2021-02-13,5045.32,Travel
948,Cleaning,2021-02-09,2284.80,Home
949,Streaming Service,2021-02-17,408.15,Entertainment
950,Delivery,2021-02-16,5370.54,Food
951,SIM Card,2021-02-04,8679.00,Communication
952,Equipment,2021-02-05,9662.84,Sports
953,Amusement Park,2021-02-04,2873.36,Entertainment
954,Scarf,2021-02-12,6435.78,Clothing
955,Mobile Recharge,2021-02-23,9106.51,Communication
956,VPN,2021-02-01,997.15,Communication
957,Backpack,2021-02-21,9331.88,Education
958,Internet,2021-02-05,8136.45,Home
959,Drinks,2021-02-20,6880.53,Food
960,Dental Check,2021-02-25,2660.07,Medical
961,Pet,2021-02-04,7836.96,Others
962,Donation,2021-02-18,9696.51,Others
963,Gift,2021-02-27,4194.05,Others
964,Vaccination,2021-02-02,916.11,Medical
965,Coat,2021-02-08,6251.02,Clothing
966,Maintenance,2021-02-21,5580.80,Home
967,Water Bill,2021-02-11,5657.78,Home
968,Shirt,2021-02-06,8737.00,Clothing
969,SIM Card,2021-02-18,9007.70,Communication
970,Books,2021-02-16,7294.96,Education
971,Meat,2021-02-01,84.49,Food
972,Shirt,2021-02-02,7136.20,Clothing
973,Furniture,2021-02-08,4058.41,Home
974,Calling Card,2021-02-06,1453.40,Communication
975,Toll,2021-02-19,178.49,Travel
976,Streaming Service,2021-02-11,7249.39,Entertainment
977,Cruise,2021-02-21,7690.21,Travel
978,Cleaning,2021-02-15,9194.93,Home
979,Phone Bill,2021-02-19,1419.90,Communication
980,Belt,2021-02-14,2986.86,Clothing
981,Subscription,2021-02-08,2947.79,Communication
982,Cleaning,2021-02-02,3355.66,Home
983,Karaoke,2021-02-06,3659.40,Entertainment
984,Fast Food,2021-02-19,7208.37,Food
985,Eye Exam,2021-02-20,3179.15,Medical
986,Mobile Recharge,2021-02-25,4079.57,Communication
987,Game,2021-02-13,2403.93,Entertainment
988,Hotel,2021-02-26,8233.13,Travel
989,Rental Car,2021-02-06,3461.32,Travel
990,Tennis,2021-02-16,989.02,Sports
991,Cycling,2021-02-24,4301.18,Sports
992,Bus,2021-02-01,5359.32,Transportation
993,Backpack,2021-02-01,6875.08,Education
994,Football,2021-02-20,9938.28,Sports
995,Insurance,2021-02-16,4182.25,Medical
996,Dental Check,2021-02-11,6152.63,Medical
997,Running,2021-02-24,4356.80,Sports
998,Vaccination,2021-02-27,9663.69,Medical
999,Pen,2021-02-04,6938.50,Education
1000,Cleaning,2021-02-19,8824.47,Home
1001,Maintenance,2021-03-17,9419.29,Home
1002,Toll,2021-03-10,205.82,Transportation
1003,Bicycle,2021-03-08,7549.57,Transportation
1004,Visa Fee,2021-03-11,606.00,Travel
1005,Groceries,2021-03-11,2908.75,Food
1006,Subscription,2021-03-20,9472.56,Communication
1007,Pet,2021-03-11,386.20,Others
1008,Jacket,2021-03-08,7849.17,Clothing
1009,Belt,2021-03-18,1152.28,Clothing
1010,Eye Exam,2021-03-01,7324.95,Medical
1011,Notebook,2021-03-11,5979.54,Education
1012,Taxi,2021-03-11,9704.00,Travel
1013,VPN,2021-03-22,9248.13,Communication
1014,Vegetables,2021-03-23,2982.26,Food
1015,Shirt,2021-03-01,4142.78,Clothing
1016,Bus,2021-03-13,3651.67,Transportation
1017,Club,2021-03-14,5785.08,Entertainment
1018,SIM Card,2021-03-11,6715.37,Communication
1019,Jacket,2021-03-17,6554.45,Clothing
1020,Surgery,2021-03-12,8863.17,Medical
1021,Accessories,2021-03-21,2880.02,Others
1022,Hotel,2021-03-06,7490.11,Travel
1023,Furniture,2021-03-15,6562.34,Home
1024,VPN,2021-03-02,2377.09,Communication
1025,Karaoke,2021-03-25,3056.50,Entertainment
1026,Cycling,2021-03-06,637.20,Sports
1027,Amusement Park,2021-03-05,9330.59,Entertainment
1028,Calling Card,2021-03-06,6924.96,Communication
1029,Tuition,2021-03-20,4959.92,Education
1030,Sports Event,2021-03-06,509.23,Entertainment
1031,Club,2021-03-15,8380.10,Entertainment
1032,Belt,2021-03-13,6973.02,Clothing
1033,Jeans,2021-03-23,7429.26,Clothing
1034,Hat,2021-03-19,7628.22,Clothing
1035,Maintenance,2021-03-10,2936.91,Home
1036,Hat,2021-03-16,3160.68,Clothing
1037,Shirt,2021-03-14,1543.12,Clothing
1038,Bus,2021-03-13,2170.76,Transportation
1039,Eye Exam,2021-03-28,5348.06,Medical
1040,VPN,2021-03-22,7033.75,Communication
1041,Running,2021-03-23,19.69,Sports
1042,Amusement Park,2021-03-06,798.00,Entertainment
1043,Socks,2021-03-08,1547.15,Clothing
1044,Fitness Class,2021-03-01,2770.74,Sports
1045,Train,2021-03-11,9414.06,Transportation
1046,Theater,2021-03-23,1029.48,Entertainment
1047,Electricity,2021-03-20,2626.86,Home
1048,Roaming,2021-03-08,5519.31,Communication
1049,Parking,2021-03-02,8432.85,Transportation
1050,Parking,2021-03-12,7454.23,Transportation
1051,Notebook,2021-03-21,2315.97,Education
1052,Sports Event,2021-03-23,2075.76,Entertainment
1053,Sports Event,2021-03-16,1502.63,Entertainment
1054,Shirt,2021-03-03,2829.68,Clothing
1055,Charity,2021-03-09,8391.81,Others
1056,Roaming,2021-03-16,5030.74,Communication
1057,Postage,2021-03-28,8576.41,Communication
1058,Train,2021-03-22,5429.84,Travel
1059,Train,2021-03-13,7233.19,Travel
1060,Hat,2021-03-05,5504.62,Clothing
1061,Fast Food,2021-03-22,4468.60,Food
1062,Fitness Class,2021-03-24,2367.98,Sports
1063,Notebook,2021-03-18,1954.55,Education
1064,Scarf,2021-03-08,9627.27,Clothing
1065,Electricity,2021-03-09,8439.46,Home
1066,Vegetables,2021-03-15,5867.25,Food
1067,Water Bill,2021-03-19,4253.16,Home
1068,Game,2021-03-22,6654.10,Entertainment
1069,Doctor Visit,2021-03-13,6226.99,Medical
1070,Taxi,2021-03-27,281.90,Transportation
1071,Bus,2021-03-27,6431.25,Transportation
1072,Yoga,2021-03-15,2641.42,Sports
1073,Cruise,2021-03-04,8700.82,Travel
1074,Insurance,2021-03-26,6054.39,Medical
1075,Hat,2021-03-16,7039.33,Clothing
1076,Hospital Bill,2021-03-08,2944.51,Medical
1077,Equipment,2021-03-27,2227.98,Sports
1078,Cruise,2021-03-27,9327.36,Travel
1079,Dental Check,2021-03-04,6437.04,Medical
1080,Club,2021-03-27,1096.93,Entertainment
1081,Pet,2021-03-14,3857.02,Others
1082,Accessories,2021-03-16,1681.55,Others
1083,Stationery,2021-03-05,6134.19,Education
1084,Maintenance,2021-03-12,836.26,Home
1085,Amusement Park,2021-03-21,938.04,Entertainment
1086,Internet,2021-03-11,8937.48,Communication
1087,Game,2021-03-20,4647.92,Entertainment
1088,Jeans,2021-03-22,2113.86,Clothing
1089,Bank Fee,2021-03-04,7631.94,Others
1090,Books,2021-03-23,625.10,Education
1091,Ride Sharing,2021-03-11,5979.41,Transportation
1092,Cycling,2021-03-13,7884.34,Sports
1093,Swimming,2021-03-13,9039.22,Sports
1094,Phone Bill,2021-03-12,1619.89,Communication
1095,Socks,2021-03-17,3996.81,Clothing
1096,Yoga,2021-03-05,7909.64,Sports
1097,Online Course,2021-03-18,8769.87,Education
1098,Train,2021-03-17,8126.13,Transportation
1099,Storage,2021-03-05,1174.39,Others
1100,Train,2021-03-12,1273.65,Travel
1101,Toll,2021-04-20,2047.86,Transportation
1102,Dental Check,2021-04-06,315.99,Medical
1103,Medicine,2021-04-13,6161.06,Medical
1104,Scarf,2021-04-23,854.04,Clothing
1105,Concert,2021-04-08,485.65,Entertainment
1106,Fitness Class,2021-04-23,5875.69,Sports
1107,Workshop,2021-04-11,4881.15,Education
1108,Accessories,2021-04-01,1382.64,Others
1109,Gym,2021-04-19,7656.51,Sports
1110,Mobile Recharge,2021-04-23,9270.19,Communication
