date,company,category,price,change
2025-05-25,Tesla Motors,Electric Vehicles,90248.6,-0.046
2025-05-26,Tesla Motors,Electric Vehicles,92843.1,0.029
2025-05-27,Tesla Motors,Electric Vehicles,96102.6,0.035
2025-05-28,Tesla Motors,Electric Vehicles,83973.6,-0.126
2025-05-29,Tesla Motors,Electric Vehicles,79346.1,-0.055
2025-05-30,Tesla Motors,Electric Vehicles,74093.8,-0.066
2025-05-31,Tesla Motors,Electric Vehicles,60051.4,-0.19
2025-06-01,Tesla Motors,Electric Vehicles,48622.2,-0.19
2025-06-02,Tesla Motors,Electric Vehicles,55073.4,0.133
2025-06-03,Tesla Motors,Electric Vehicles,50074.3,-0.091
2025-06-04,Tesla Motors,Electric Vehicles,50436.4,0.007
2025-06-05,Tesla Motors,Electric Vehicles,46375.8,-0.081
2025-06-06,Tesla Motors,Electric Vehicles,54550.5,0.176
2025-06-07,Tesla Motors,Electric Vehicles,49298.3,-0.096
2025-06-08,Tesla Motors,Electric Vehicles,47911.2,-0.028
2025-06-09,Tesla Motors,Electric Vehicles,55054.4,0.149
2025-06-10,Tesla Motors,Electric Vehicles,62584.3,0.137
2025-06-11,Tesla Motors,Electric Vehicles,54726.3,-0.126
2025-06-12,Tesla Motors,Electric Vehicles,61351.3,0.121
2025-06-13,Tesla Motors,Electric Vehicles,60325.2,-0.017
2025-06-14,Tesla Motors,Electric Vehicles,59914.2,-0.007
2025-06-15,Tesla Motors,Electric Vehicles,51130.3,-0.147
2025-06-16,Tesla Motors,Electric Vehicles,42552.7,-0.168
2025-06-17,Tesla Motors,Electric Vehicles,46432.5,0.091
2025-06-18,Tesla Motors,Electric Vehicles,46366.8,-0.001
2025-06-19,Tesla Motors,Electric Vehicles,45195.6,-0.025
2025-06-20,Tesla Motors,Electric Vehicles,49344.7,0.092
2025-06-21,Tesla Motors,Electric Vehicles,54585.3,0.106
2025-06-22,Tesla Motors,Electric Vehicles,47137.9,-0.136
2025-06-23,Tesla Motors,Electric Vehicles,49216.2,0.044
2025-06-24,Tesla Motors,Electric Vehicles,42037.6,-0.146
2025-06-25,Tesla Motors,Electric Vehicles,46264.5,0.101
2025-06-26,Tesla Motors,Electric Vehicles,49169.1,0.063
2025-06-27,Tesla Motors,Electric Vehicles,58149.6,0.183
2025-06-28,Tesla Motors,Electric Vehicles,48123.6,-0.172
2025-06-29,Tesla Motors,Electric Vehicles,39597.2,-0.177
2025-06-30,Tesla Motors,Electric Vehicles,36147.3,-0.087
2025-07-01,Tesla Motors,Electric Vehicles,32701.8,-0.095
2025-07-02,Tesla Motors,Electric Vehicles,29392.1,-0.101
2025-07-03,Tesla Motors,Electric Vehicles,34168.4,0.163
2025-07-04,Tesla Motors,Electric Vehicles,30745.3,-0.1
2025-07-05,Tesla Motors,Electric Vehicles,27940.7,-0.091
2025-07-06,Tesla Motors,Electric Vehicles,30839.8,0.104
2025-07-07,Tesla Motors,Electric Vehicles,30219.8,-0.02
2025-07-08,Tesla Motors,Electric Vehicles,33564.7,0.111
2025-07-09,Tesla Motors,Electric Vehicles,27729.4,-0.174
2025-07-10,Tesla Motors,Electric Vehicles,27591.5,-0.005
2025-07-11,Tesla Motors,Electric Vehicles,22444.2,-0.187
2025-07-12,Tesla Motors,Electric Vehicles,18517.8,-0.175
2025-07-13,Tesla Motors,Electric Vehicles,21528.4,0.163
2025-07-14,Tesla Motors,Electric Vehicles,18421.8,-0.144
2025-07-15,Tesla Motors,Electric Vehicles,18660.7,0.013
2025-07-16,Tesla Motors,Electric Vehicles,17997.1,-0.036
2025-07-17,Tesla Motors,Electric Vehicles,16898.1,-0.061
2025-07-18,Tesla Motors,Electric Vehicles,19600.7,0.16
2025-07-19,Tesla Motors,Electric Vehicles,15851.7,-0.191
2025-07-20,Tesla Motors,Electric Vehicles,16890.2,0.066
2025-07-21,Tesla Motors,Electric Vehicles,20020.9,0.185
2025-07-22,Tesla Motors,Electric Vehicles,20502.8,0.024
2025-07-23,Tesla Motors,Electric Vehicles,24085.2,0.175
2025-07-24,Tesla Motors,Electric Vehicles,19771.6,-0.179
2025-07-25,Tesla Motors,Electric Vehicles,19129.4,-0.032
2025-07-26,Tesla Motors,Electric Vehicles,17294.2,-0.096
2025-07-27,Tesla Motors,Electric Vehicles,18890.9,0.092
2025-07-28,Tesla Motors,Electric Vehicles,22527.8,0.193
2025-07-29,Tesla Motors,Electric Vehicles,20333.8,-0.097
2025-07-30,Tesla Motors,Electric Vehicles,21587.8,0.062
2025-07-31,Tesla Motors,Electric Vehicles,18980.8,-0.121
2025-08-01,Tesla Motors,Electric Vehicles,19476.9,0.026
2025-08-02,Tesla Motors,Electric Vehicles,19195.9,-0.014
2025-08-03,Tesla Motors,Electric Vehicles,22820.1,0.189
2025-08-04,Tesla Motors,Electric Vehicles,23810.7,0.043
2025-08-05,Tesla Motors,Electric Vehicles,22377.4,-0.06
2025-08-06,Tesla Motors,Electric Vehicles,18923.2,-0.154
2025-08-07,Tesla Motors,Electric Vehicles,16283.4,-0.14
2025-08-08,Tesla Motors,Electric Vehicles,14494.3,-0.11
2025-08-09,Tesla Motors,Electric Vehicles,13050.4,-0.1
2025-08-10,Tesla Motors,Electric Vehicles,14880.7,0.14
2025-08-11,Tesla Motors,Electric Vehicles,15245.1,0.024
2025-08-12,Tesla Motors,Electric Vehicles,15387.8,0.009
2025-08-13,Tesla Motors,Electric Vehicles,13016.6,-0.154
2025-08-14,Tesla Motors,Electric Vehicles,14891.7,0.144
2025-08-15,Tesla Motors,Electric Vehicles,16219.0,0.089
2025-08-16,Tesla Motors,Electric Vehicles,13414.2,-0.173
2025-08-17,Tesla Motors,Electric Vehicles,14529.4,0.083
2025-08-18,Tesla Motors,Electric Vehicles,14782.4,0.017
2025-08-19,Tesla Motors,Electric Vehicles,12309.2,-0.167
2025-08-20,Tesla Motors,Electric Vehicles,12103.8,-0.017
2025-08-21,Tesla Motors,Electric Vehicles,12029.8,-0.006
2025-08-22,Tesla Motors,Electric Vehicles,10421.5,-0.134
2025-08-23,Tesla Motors,Electric Vehicles,12279.4,0.178
2025-08-24,Tesla Motors,Electric Vehicles,13998.4,0.14
2025-08-25,Tesla Motors,Electric Vehicles,14944.8,0.068
2025-08-26,Tesla Motors,Electric Vehicles,14719.5,-0.015
2025-08-27,Tesla Motors,Electric Vehicles,14199.9,-0.035
2025-08-28,Tesla Motors,Electric Vehicles,15057.5,0.06
2025-08-29,Tesla Motors,Electric Vehicles,15331.1,0.018
2025-08-30,Tesla Motors,Electric Vehicles,12646.8,-0.175
2025-08-31,Tesla Motors,Electric Vehicles,12710.0,0.005
2025-09-01,Tesla Motors,Electric Vehicles,14267.8,0.123
2025-09-02,Tesla Motors,Electric Vehicles,14035.2,-0.016
2025-09-03,Tesla Motors,Electric Vehicles,11519.8,-0.179
2025-09-04,Tesla Motors,Electric Vehicles,12839.0,0.115
2025-09-05,Tesla Motors,Electric Vehicles,11305.3,-0.119
2025-09-06,Tesla Motors,Electric Vehicles,10213.7,-0.097
2025-09-07,Tesla Motors,Electric Vehicles,8843.9,-0.134
2025-09-08,Tesla Motors,Electric Vehicles,8243.3,-0.068
2025-09-09,Tesla Motors,Electric Vehicles,9089.9,0.103
2025-09-10,Tesla Motors,Electric Vehicles,9160.4,0.008
2025-09-11,Tesla Motors,Electric Vehicles,8079.0,-0.118
2025-09-12,Tesla Motors,Electric Vehicles,9300.0,0.151
2025-09-13,Tesla Motors,Electric Vehicles,10712.0,0.152
2025-09-14,Tesla Motors,Electric Vehicles,12299.9,0.148
2025-09-15,Tesla Motors,Electric Vehicles,11014.8,-0.104
2025-09-16,Tesla Motors,Electric Vehicles,10800.0,-0.02
2025-09-17,Tesla Motors,Electric Vehicles,12895.1,0.194
2025-09-18,Tesla Motors,Electric Vehicles,14298.1,0.109
2025-09-19,Tesla Motors,Electric Vehicles,11593.9,-0.189
2025-09-20,Tesla Motors,Electric Vehicles,9577.5,-0.174
2025-09-21,Tesla Motors,Electric Vehicles,9439.3,-0.014
2025-09-22,Tesla Motors,Electric Vehicles,10984.4,0.164
2025-09-23,Tesla Motors,Electric Vehicles,11154.5,0.015
2025-09-24,Tesla Motors,Electric Vehicles,11144.7,-0.001
2025-09-25,Tesla Motors,Electric Vehicles,9386.0,-0.158
2025-09-26,Tesla Motors,Electric Vehicles,9974.6,0.063
2025-09-27,Tesla Motors,Electric Vehicles,11259.7,0.129
2025-09-28,Tesla Motors,Electric Vehicles,10721.1,-0.048
2025-09-29,Tesla Motors,Electric Vehicles,11903.1,0.11
2025-09-30,Tesla Motors,Electric Vehicles,14114.6,0.186
2025-10-01,Tesla Motors,Electric Vehicles,12442.1,-0.118
2025-10-02,Tesla Motors,Electric Vehicles,12558.2,0.009
2025-10-03,Tesla Motors,Electric Vehicles,11488.9,-0.085
2025-10-04,Tesla Motors,Electric Vehicles,12834.8,0.117
2025-10-05,Tesla Motors,Electric Vehicles,13233.1,0.031
2025-10-06,Tesla Motors,Electric Vehicles,13945.5,0.054
2025-10-07,Tesla Motors,Electric Vehicles,15607.3,0.119
2025-10-08,Tesla Motors,Electric Vehicles,14957.9,-0.042
2025-10-09,Tesla Motors,Electric Vehicles,17441.4,0.166
2025-10-10,Tesla Motors,Electric Vehicles,17671.9,0.013
2025-10-11,Tesla Motors,Electric Vehicles,15254.0,-0.137
2025-10-12,Tesla Motors,Electric Vehicles,16449.3,0.078
2025-10-13,Tesla Motors,Electric Vehicles,18378.9,0.117
2025-10-14,Tesla Motors,Electric Vehicles,17031.8,-0.073
2025-10-15,Tesla Motors,Electric Vehicles,19465.2,0.143
2025-10-16,Tesla Motors,Electric Vehicles,22627.4,0.162
2025-10-17,Tesla Motors,Electric Vehicles,20608.2,-0.089
2025-10-18,Tesla Motors,Electric Vehicles,24594.0,0.193
2025-10-19,Tesla Motors,Electric Vehicles,21059.5,-0.144
2025-10-20,Tesla Motors,Electric Vehicles,18549.3,-0.119
2025-10-21,Tesla Motors,Electric Vehicles,16206.4,-0.126
2025-10-22,Tesla Motors,Electric Vehicles,18760.4,0.158
2025-10-23,Tesla Motors,Electric Vehicles,19918.2,0.062
2025-10-24,Tesla Motors,Electric Vehicles,17146.5,-0.139
2025-10-25,Tesla Motors,Electric Vehicles,16737.2,-0.024
2025-10-26,Tesla Motors,Electric Vehicles,17509.1,0.046
2025-10-27,Tesla Motors,Electric Vehicles,14591.8,-0.167
2025-10-28,Tesla Motors,Electric Vehicles,16823.9,0.153
2025-10-29,Tesla Motors,Electric Vehicles,18867.0,0.121
2025-10-30,Tesla Motors,Electric Vehicles,18906.3,0.002
2025-10-31,Tesla Motors,Electric Vehicles,22438.9,0.187
2025-11-01,Tesla Motors,Electric Vehicles,21700.8,-0.033
2025-11-02,Tesla Motors,Electric Vehicles,25903.0,0.194
2025-11-03,Tesla Motors,Electric Vehicles,27642.9,0.067
2025-11-04,Tesla Motors,Electric Vehicles,29131.9,0.054
2025-11-05,Tesla Motors,Electric Vehicles,25239.4,-0.134
2025-11-06,Tesla Motors,Electric Vehicles,29095.2,0.153
2025-11-07,Tesla Motors,Electric Vehicles,28251.3,-0.029
2025-11-08,Tesla Motors,Electric Vehicles,24434.4,-0.135
2025-11-09,Tesla Motors,Electric Vehicles,19670.7,-0.195
2025-11-10,Tesla Motors,Electric Vehicles,20140.9,0.024
2025-11-11,Tesla Motors,Electric Vehicles,20361.7,0.011
2025-11-12,Tesla Motors,Electric Vehicles,22148.2,0.088
2025-11-13,Tesla Motors,Electric Vehicles,25605.6,0.156
2025-11-14,Tesla Motors,Electric Vehicles,21297.8,-0.168
2025-11-15,Tesla Motors,Electric Vehicles,23270.0,0.093
2025-11-16,Tesla Motors,Electric Vehicles,20360.4,-0.125
2025-11-17,Tesla Motors,Electric Vehicles,23277.4,0.143
2025-11-18,Tesla Motors,Electric Vehicles,26248.2,0.128
2025-11-19,Tesla Motors,Electric Vehicles,26676.5,0.016
2025-11-20,Tesla Motors,Electric Vehicles,28920.0,0.084
2025-11-21,Tesla Motors,Electric Vehicles,26772.4,-0.074
2025-11-22,Tesla Motors,Electric Vehicles,26463.6,-0.012
2025-11-23,Tesla Motors,Electric Vehicles,29868.3,0.129
2025-11-24,Tesla Motors,Electric Vehicles,29381.6,-0.016
2025-11-25,Tesla Motors,Electric Vehicles,27710.4,-0.057
2025-11-26,Tesla Motors,Electric Vehicles,27646.2,-0.002
2025-11-27,Tesla Motors,Electric Vehicles,31276.1,0.131
2025-11-28,Tesla Motors,Electric Vehicles,29214.5,-0.066
2025-11-29,Tesla Motors,Electric Vehicles,25402.2,-0.13
2025-11-30,Tesla Motors,Electric Vehicles,27556.4,0.085
2025-12-01,Tesla Motors,Electric Vehicles,31149.5,0.13
2025-12-02,Tesla Motors,Electric Vehicles,26173.5,-0.16
2025-12-03,Tesla Motors,Electric Vehicles,23450.2,-0.104
2025-12-04,Tesla Motors,Electric Vehicles,20091.8,-0.143
2025-12-05,Tesla Motors,Electric Vehicles,18869.8,-0.061
2025-12-06,Tesla Motors,Electric Vehicles,18495.0,-0.02
2025-12-07,Tesla Motors,Electric Vehicles,20335.9,0.1
2025-12-08,Tesla Motors,Electric Vehicles,21565.4,0.06
2025-12-09,Tesla Motors,Electric Vehicles,22608.5,0.048
2025-12-10,Tesla Motors,Electric Vehicles,21273.5,-0.059
2025-12-11,Tesla Motors,Electric Vehicles,24179.0,0.137
2025-12-12,Tesla Motors,Electric Vehicles,23901.3,-0.011
2025-12-13,Tesla Motors,Electric Vehicles,28481.8,0.192
2025-12-14,Tesla Motors,Electric Vehicles,30010.0,0.054
2025-12-15,Tesla Motors,Electric Vehicles,25523.7,-0.149
2025-12-16,Tesla Motors,Electric Vehicles,27322.4,0.07
2025-12-17,Tesla Motors,Electric Vehicles,25410.9,-0.07
2025-12-18,Tesla Motors,Electric Vehicles,27304.8,0.075
2025-12-19,Tesla Motors,Electric Vehicles,22604.5,-0.172
2025-12-20,Tesla Motors,Electric Vehicles,19664.8,-0.13
2025-12-21,Tesla Motors,Electric Vehicles,22463.0,0.142
2025-12-22,Tesla Motors,Electric Vehicles,20011.7,-0.109
2025-12-23,Tesla Motors,Electric Vehicles,22709.6,0.135
2025-12-24,Tesla Motors,Electric Vehicles,20704.6,-0.088
2025-12-25,Tesla Motors,Electric Vehicles,21887.9,0.057
2025-12-26,Tesla Motors,Electric Vehicles,23587.7,0.078
2025-12-27,Tesla Motors,Electric Vehicles,23707.1,0.005
2025-12-28,Tesla Motors,Electric Vehicles,21860.9,-0.078
2025-12-29,Tesla Motors,Electric Vehicles,19348.2,-0.115
2025-12-30,Tesla Motors,Electric Vehicles,15735.4,-0.187
2025-12-31,Tesla Motors,Electric Vehicles,14501.4,-0.078
