serialNo,name,date,amount,category
609,Dress,2020-11-16,5022.48,Clothing
610,Restaurant,2020-11-06,5242.39,Food
611,Taxi,2020-11-13,3621.93,Travel
612,Insurance,2020-11-13,9004.19,Medical
613,Tour Package,2020-11-02,3365.2,Travel
614,Mobile Recharge,2020-11-09,5895.45,Communication
615,Basketball,2020-11-24,8639.36,Sports
616,Travel Guide,2020-11-25,4295.68,Travel
617,Hospital,2020-11-07,9022.55,Medical
618,Calling Card,2020-11-15,3287.14,Communication
619,Pants,2020-11-11,4840.42,Clothing
620,Health Check,2020-11-26,2171.22,Medical
621,Coffee,2020-11-07,9474.41,Food
622,Snacks,2020-11-07,9154.24,Food
623,Concert,2020-11-15,8892.65,Entertainment
624,Internet,2020-11-07,3221.94,Home
625,SIM Card,2020-11-24,8105.14,Communication
626,Fast Food,2020-11-12,6656.92,Food
627,Yoga,2020-11-07,1996.26,Sports
628,Health Check,2020-11-04,230.26,Medical
629,Hospital,2020-11-18,9048.27,Medical
630,Roaming,2020-11-17,5062.35,Communication
631,Tips,2020-11-20,5511.55,Others
632,Bus,2020-11-25,217.46,Transportation
633,Basketball,2020-11-12,8417.39,Sports
634,Snacks,2020-11-18,9631.75,Food
635,Therapy,2020-11-08,897.64,Medical
636,Fitness Class,2020-11-18,9120.24,Sports
637,Shirt,2020-11-14,704.77,Clothing
638,Internet,2020-11-28,698.07,Home
639,Health Check,2020-11-28,7942.0,Medical
640,Seminar,2020-11-07,8549.4,Education
641,Streaming Service,2020-11-25,754.32,Entertainment
642,Repair,2020-11-08,7309.93,Home
643,Train,2020-11-23,2853.49,Travel
644,Utilities,2020-11-24,3174.27,Home
645,Furniture,2020-11-08,7922.96,Home
646,Suit,2020-11-05,2686.69,Clothing
647,Train Ticket,2020-11-21,6440.86,Transportation
648,Luggage,2020-11-20,8262.19,Travel
649,Insurance,2020-11-02,4863.4,Medical
650,Mobile Recharge,2020-11-05,7192.16,Communication
651,Travel Guide,2020-11-14,2392.28,Travel
652,Shirt,2020-11-08,4542.85,Clothing
653,Lunch,2020-11-12,7364.67,Food
654,Toll,2020-11-04,4678.5,Transportation
655,Movie,2020-11-27,7403.75,Entertainment
656,Snacks,2020-11-20,5977.28,Food
657,Nightclub,2020-11-26,2509.57,Entertainment
658,Swimming,2020-11-06,4543.16,Sports
659,Parking,2020-11-18,250.59,Transportation
660,Internet,2020-11-01,6000.66,Home
661,Travel Guide,2020-11-21,414.13,Travel
662,Train,2020-11-19,9785.82,Travel
663,Sweater,2020-11-05,8241.53,Clothing
664,Movie,2020-11-15,855.06,Entertainment
665,Vaccine,2020-11-07,9669.08,Medical
666,Car Maintenance,2020-11-28,8626.52,Transportation
667,Tips,2020-11-05,5093.98,Others
668,Movie,2020-11-10,4623.32,Entertainment
669,Socks,2020-11-27,3343.34,Clothing
670,Taxi,2020-11-02,4099.15,Travel
671,Lottery,2020-11-23,8380.77,Others
672,Internet,2020-11-07,5085.52,Communication
673,Utilities,2020-11-07,3338.28,Home
674,Library Fee,2020-11-06,49.14,Education
675,Rent,2020-11-16,5436.71,Home
676,Dental,2020-11-01,2298.5,Medical
677,Visa Fee,2020-11-08,7657.19,Travel
678,Library Fee,2020-11-13,1408.49,Education
679,Hotel,2020-11-25,9676.48,Travel
680,Utilities,2020-11-13,491.26,Home
681,Medicine,2020-11-19,4439.38,Medical
682,Dinner,2020-11-19,4245.8,Food
683,Health Check,2020-11-26,3124.7,Medical
684,Storage,2020-11-19,3991.78,Others
685,Gym,2020-11-09,1027.11,Sports
686,Online Course,2020-11-05,7150.62,Education
687,Lunch,2020-11-15,1410.2,Food
688,Taxi,2020-11-28,9026.67,Travel
689,Insurance,2020-11-10,8282.73,Medical
690,Fine,2020-11-18,9757.95,Others
691,Fitness Class,2020-11-16,816.9,Sports
692,Donation,2020-11-06,8895.23,Others
693,Hotel,2020-11-11,1203.68,Travel
694,Travel Guide,2020-11-25,7773.44,Travel
695,Phone Bill,2020-11-09,1903.1,Communication
696,Dinner,2020-11-17,1195.48,Food
697,Parking,2020-11-13,1146.71,Transportation
698,Train Ticket,2020-11-12,6308.57,Transportation
699,Flight,2020-11-13,2398.32,Travel
700,Subway,2020-11-22,8523.1,Transportation
701,Taxi,2020-12-05,2779.84,Transportation
702,Exhibition,2020-12-04,8610.9,Entertainment
703,Online Course,2020-12-20,159.62,Education
704,Fine,2020-12-21,211.35,Others
705,Exhibition,2020-12-01,7411.61,Entertainment
706,Dress,2020-12-08,2921.19,Clothing
707,Health Check,2020-12-02,8243.63,Medical
708,Fine,2020-12-02,3168.43,Others
709,Game,2020-12-22,2457.41,Entertainment
710,Rental Car,2020-12-26,6727.3,Travel
711,Eye Exam,2020-12-12,228.67,Medical
712,Rent,2020-12-11,5307.15,Home
713,Messenger App,2020-12-15,4688.45,Communication
714,Stationery,2020-12-23,2346.61,Education
715,Swimming,2020-12-11,6074.38,Sports
716,Internet,2020-12-10,5136.12,Communication
717,Mortgage,2020-12-19,485.7,Home
718,Lottery,2020-12-16,9763.71,Others
719,Medicine,2020-12-24,5839.91,Medical
720,Health Check,2020-12-21,2433.35,Medical
721,Theater,2020-12-16,213.88,Entertainment
722,Gym,2020-12-02,2084.65,Sports
723,Yoga,2020-12-05,7302.64,Sports
724,Workshop,2020-12-14,107.4,Education
725,Surgery,2020-12-22,5047.2,Medical
726,Insurance,2020-12-20,5847.98,Medical
727,Laundry,2020-12-05,7960.13,Others
728,Tips,2020-12-23,4951.26,Others
729,Parking,2020-12-08,2992.67,Transportation
730,Health Check,2020-12-11,5652.17,Medical
731,VPN,2020-12-17,3673.4,Communication
732,Bus,2020-12-18,9166.53,Transportation
733,Toll,2020-12-04,3135.26,Transportation
734,Furniture,2020-12-08,8413.56,Home
735,Phone Bill,2020-12-24,5760.31,Communication
736,Internet,2020-12-18,8318.39,Home
737,Mortgage,2020-12-28,9804.16,Home
738,Pants,2020-12-05,5020.45,Clothing
739,Calling Card,2020-12-21,8404.93,Communication
740,Train,2020-12-20,4783.69,Travel
741,Doctor Visit,2020-12-01,6474.89,Medical
742,Exhibition,2020-12-25,4146.41,Entertainment
743,Health Check,2020-12-18,3663.03,Medical
744,Fine,2020-12-09,4763.0,Others
745,Toll,2020-12-14,1335.47,Transportation
746,Breakfast,2020-12-03,8133.38,Food
747,Bar,2020-12-24,3791.16,Entertainment
748,Utilities,2020-12-09,1742.45,Home
749,Shoes,2020-12-04,3572.15,Clothing
750,Scarf,2020-12-10,7184.85,Clothing
751,Exam Fee,2020-12-02,3174.89,Education
752,Taxi,2020-12-03,9254.2,Transportation
753,Decor,2020-12-15,8140.94,Home
754,Phone Bill,2020-12-02,8377.39,Communication
755,Tuition,2020-12-14,93.71,Education
756,Breakfast,2020-12-01,1789.49,Food
757,Fine,2020-12-12,602.61,Others
758,Visa Fee,2020-12-14,9563.17,Travel
759,Tour Package,2020-12-10,7114.21,Travel
760,Train Ticket,2020-12-03,8640.21,Transportation
761,Storage,2020-12-12,3298.93,Others
762,Swimming,2020-12-22,4861.22,Sports
763,Socks,2020-12-25,3947.79,Clothing
764,Bus,2020-12-05,1490.16,Transportation
765,Shoes,2020-12-15,2303.29,Clothing
766,Tour Package,2020-12-15,6438.33,Travel
767,Football,2020-12-12,2572.58,Sports
768,Utilities,2020-12-18,7795.03,Home
769,Bar,2020-12-16,9040.03,Entertainment
770,Medicine,2020-12-22,2382.82,Medical
771,Luggage,2020-12-19,9586.26,Travel
772,Delivery,2020-12-27,8108.09,Food
773,Storage,2020-12-16,2224.98,Others
774,Sweater,2020-12-25,6195.6,Clothing
775,Visa Fee,2020-12-09,1243.04,Travel
776,Tour Package,2020-12-02,7537.11,Travel
777,Delivery,2020-12-13,3682.07,Food
778,Gift,2020-12-15,795.36,Others
779,Miscellaneous,2020-12-07,9479.77,Others
780,Workshop,2020-12-22,9723.97,Education
781,Dental,2020-12-10,5797.48,Medical
782,Surgery,2020-12-06,4843.79,Medical
783,Stationery,2020-12-05,2943.58,Education
784,Lecture,2020-12-09,3189.37,Education
785,Roaming,2020-12-07,7808.89,Communication
786,Gym,2020-12-04,2764.08,Sports
787,Car Maintenance,2020-12-26,1149.09,Transportation
788,Exhibition,2020-12-07,5855.7,Entertainment
789,Fuel,2020-12-01,3099.94,Transportation
790,Furniture,2020-12-05,2693.54,Home
791,KTV,2020-12-23,2948.36,Entertainment
792,Fax,2020-12-02,635.99,Communication
793,Scarf,2020-12-23,445.12,Clothing
794,Car Maintenance,2020-12-28,9339.2,Transportation
795,Workshop,2020-12-26,3557.87,Education
796,Hotel,2020-12-01,8602.08,Travel
797,Mortgage,2020-12-14,5381.11,Home
798,Taxi,2020-12-24,7975.83,Transportation
799,Jacket,2020-12-03,137.01,Clothing
800,Therapy,2020-12-19,2141.01,Medical
801,Miscellaneous,2021-01-23,7658.45,Others
802,Hospital,2021-01-02,2359.09,Medical
803,Seminar,2021-01-19,1916.85,Education
804,VPN,2021-01-13,1212.67,Communication
805,Coffee,2021-01-15,5223.1,Food
806,Dental,2021-01-11,4234.13,Medical
807,Miscellaneous,2021-01-21,2198.73,Others
808,Roaming,2021-01-01,3026.77,Communication
809,Train Ticket,2021-01-14,7196.41,Transportation
810,Exam Fee,2021-01-20,4426.57,Education
811,Flight,2021-01-27,4735.25,Travel
812,Cycling,2021-01-10,3342.95,Sports
813,Jacket,2021-01-19,3620.61,Clothing
814,Hotel,2021-01-10,5476.54,Travel
815,Snacks,2021-01-09,7926.24,Food
816,Coffee,2021-01-23,5439.17,Food
817,Train,2021-01-27,8290.68,Travel
818,Train Ticket,2021-01-28,651.05,Transportation
819,Fitness Class,2021-01-16,7600.25,Sports
820,Delivery,2021-01-15,8325.87,Food
821,Library Fee,2021-01-09,2946.08,Education
822,Subway,2021-01-22,9182.37,Transportation
823,Utilities,2021-01-21,3879.64,Home
824,Eye Exam,2021-01-04,8868.0,Medical
825,Laundry,2021-01-27,9986.7,Others
826,Messenger App,2021-01-03,3395.37,Communication
827,Hat,2021-01-26,6244.17,Clothing
828,Restaurant,2021-01-24,3811.51,Food
829,Fine,2021-01-23,17.93,Others
830,Delivery,2021-01-25,5045.81,Food
831,Online Course,2021-01-15,6335.24,Education
832,Rent,2021-01-07,2934.38,Home
833,Train,2021-01-07,4835.11,Travel
834,Fuel,2021-01-10,9840.36,Transportation
835,Training,2021-01-12,7055.98,Education
836,Cycling,2021-01-01,476.8,Sports
837,Taxi,2021-01-09,1778.6,Transportation
838,Visa Fee,2021-01-18,9575.79,Travel
839,Hotel,2021-01-15,6732.59,Travel
840,Storage,2021-01-14,8299.17,Others
841,Swimming,2021-01-17,9581.19,Sports
842,Scarf,2021-01-02,4864.35,Clothing
843,Taxi,2021-01-17,4740.93,Travel
844,Bar,2021-01-26,1487.18,Entertainment
845,Roaming,2021-01-11,4806.91,Communication
846,Amusement Park,2021-01-15,8814.52,Entertainment
847,Fast Food,2021-01-08,8759.65,Food
848,Shirt,2021-01-05,5783.04,Clothing
849,Rental Car,2021-01-14,9853.01,Travel
850,Swimming,2021-01-10,4475.9,Sports
851,Donation,2021-01-26,665.56,Others
852,Cycling,2021-01-07,1404.96,Sports
853,Decor,2021-01-28,2832.12,Home
854,Ride Share,2021-01-22,5288.78,Transportation
855,Scarf,2021-01-21,2329.16,Clothing
856,Rent,2021-01-15,8985.48,Home
857,Suit,2021-01-25,801.88,Clothing
858,Miscellaneous,2021-01-16,8301.15,Others
859,Subway,2021-01-10,3617.87,Transportation
860,Security,2021-01-10,6700.59,Home
861,Flight,2021-01-05,3406.16,Travel
862,Tennis,2021-01-27,3513.62,Sports
863,SIM Card,2021-01-08,5910.07,Communication
864,Game,2021-01-15,2517.18,Entertainment
865,Fuel,2021-01-09,2253.3,Transportation
866,Tuition,2021-01-14,5254.8,Education
867,Rent,2021-01-09,1109.07,Home
868,Bakery,2021-01-02,3478.28,Food
869,Lottery,2021-01-02,7303.52,Others
870,Taxi,2021-01-08,8437.6,Transportation
871,Online Course,2021-01-28,1217.87,Education
872,Library Fee,2021-01-05,415.67,Education
873,Lottery,2021-01-19,2971.51,Others
874,Flight,2021-01-21,6464.13,Travel
875,Sweater,2021-01-09,1785.48,Clothing
876,Suit,2021-01-01,2225.25,Clothing
877,Sweater,2021-01-06,6698.01,Clothing
878,Dress,2021-01-24,2917.13,Clothing
879,Donation,2021-01-18,1242.8,Others
880,Movie,2021-01-18,2811.56,Entertainment
881,Storage,2021-01-01,6321.16,Others
882,Messenger App,2021-01-05,6598.55,Communication
883,Online Course,2021-01-18,2477.16,Education
884,Dental,2021-01-17,7998.74,Medical
885,Shoes,2021-01-12,7696.85,Clothing
886,Stationery,2021-01-13,73.76,Education
887,Car Maintenance,2021-01-10,1418.31,Transportation
888,Tennis,2021-01-15,3178.96,Sports
889,Data Plan,2021-01-14,2783.18,Communication
890,Gift,2021-01-15,2106.44,Others
891,Dental,2021-01-11,4423.01,Medical
892,Mortgage,2021-01-06,5977.03,Home
893,Lottery,2021-01-03,2402.85,Others
894,Internet,2021-01-01,4057.39,Communication
895,Messenger App,2021-01-28,328.9,Communication
896,Ride Share,2021-01-20,6508.2,Transportation
897,Gym,2021-01-15,979.71,Sports
898,Taxi,2021-01-13,6856.74,Transportation
899,Nightclub,2021-01-09,5047.32,Entertainment
900,Theater,2021-01-12,7574.99,Entertainment
901,Swimming,2021-02-02,2537.81,Sports
902,Decor,2021-02-06,941.13,Home
903,Utilities,2021-02-09,6039.71,Home
904,Hotel,2021-02-16,3026.06,Travel
905,Equipment,2021-02-09,1392.97,Sports
906,Suit,2021-02-22,7891.36,Clothing
907,Football,2021-02-18,7870.84,Sports
908,Car Maintenance,2021-02-09,4334.06,Transportation
909,Dress,2021-02-04,5485.71,Clothing
910,Dress,2021-02-23,6139.03,Clothing
911,Phone Bill,2021-02-21,5488.26,Communication
912,Subway,2021-02-08,531.66,Transportation
913,Exhibition,2021-02-05,51.31,Entertainment
914,Internet,2021-02-15,5190.77,Home
915,Flight,2021-02-18,6159.73,Travel
916,Fuel,2021-02-24,462.86,Transportation
917,Lecture,2021-02-06,2418.26,Education
918,Fuel,2021-02-18,7801.76,Transportation
919,Repair,2021-02-06,6761.03,Home
920,Bicycle,2021-02-10,9448.72,Transportation
921,Suit,2021-02-06,7115.7,Clothing
922,Running,2021-02-03,3301.57,Sports
923,Seminar,2021-02-25,1749.37,Education
924,Car Maintenance,2021-02-15,6699.53,Transportation
925,SIM Card,2021-02-26,2811.28,Communication
926,Hat,2021-02-17,7384.76,Clothing
927,Lunch,2021-02-02,6846.92,Food
928,Fitness Class,2021-02-03,284.08,Sports
929,Concert,2021-02-19,2288.72,Entertainment
930,Cleaning,2021-02-04,7600.7,Home
931,Bus,2021-02-20,4492.12,Transportation
932,Mobile Recharge,2021-02-01,2086.73,Communication
933,Utilities,2021-02-14,4637.28,Home
934,Subscription,2021-02-05,9441.43,Others
935,Shoes,2021-02-09,9968.09,Clothing
936,Miscellaneous,2021-02-16,3604.19,Others
937,Gift,2021-02-25,2881.98,Others
938,Groceries,2021-02-17,5015.16,Food
939,Tour Package,2021-02-28,299.19,Travel
940,Fast Food,2021-02-12,2500.09,Food
941,Movie,2021-02-06,1743.69,Entertainment
942,Furniture,2021-02-14,3790.31,Home
943,Bar,2021-02-06,5857.15,Entertainment
944,Seminar,2021-02-22,2511.95,Education
945,VPN,2021-02-04,2155.13,Communication
946,Bar,2021-02-27,4765.88,Entertainment
947,Mobile Recharge,2021-02-12,6679.35,Communication
948,Shirt,2021-02-27,1169.92,Clothing
949,Fuel,2021-02-18,2454.01,Transportation
950,Online Course,2021-02-06,7011.6,Education
951,Train Ticket,2021-02-11,6639.48,Transportation
952,Toll,2021-02-14,860.64,Transportation
953,Swimming,2021-02-08,1716.31,Sports
954,Bicycle,2021-02-17,7188.16,Transportation
955,Roaming,2021-02-08,2516.53,Communication
956,Groceries,2021-02-08,7898.75,Food
957,Ride Share,2021-02-01,8965.24,Transportation
958,Roaming,2021-02-11,7618.74,Communication
959,Gift,2021-02-10,6923.26,Others
960,Tennis,2021-02-22,1802.73,Sports
961,Dental,2021-02-24,8699.72,Medical
962,Theater,2021-02-02,3623.87,Entertainment
963,Bar,2021-02-26,4240.59,Entertainment
964,Car Maintenance,2021-02-25,5080.69,Transportation
965,Pet,2021-02-09,8410.12,Others
966,Tuition,2021-02-16,8127.3,Education
967,Scarf,2021-02-03,7387.2,Clothing
968,Pet,2021-02-15,4363.67,Others
969,Socks,2021-02-01,4939.83,Clothing
970,Toll,2021-02-14,2000.78,Transportation
971,Concert,2021-02-07,7102.11,Entertainment
972,Cleaning,2021-02-19,3090.0,Home
973,Train,2021-02-01,1860.24,Travel
974,Fine,2021-02-17,6144.23,Others
975,Internet,2021-02-20,9000.57,Home
976,Dental,2021-02-24,7000.51,Medical
977,Tour Package,2021-02-13,2749.55,Travel
978,Socks,2021-02-17,6192.71,Clothing
979,Messenger App,2021-02-21,6579.93,Communication
980,Rental Car,2021-02-23,8617.58,Travel
981,Fitness Class,2021-02-23,4397.29,Sports
982,Workshop,2021-02-27,7595.22,Education
983,Dress,2021-02-26,3785.41,Clothing
984,Fast Food,2021-02-17,321.32,Food
985,Visa Fee,2021-02-26,1846.32,Travel
986,Cycling,2021-02-28,2375.41,Sports
987,VPN,2021-02-20,1875.12,Communication
988,Streaming Service,2021-02-13,3512.47,Entertainment
989,Equipment,2021-02-05,9064.76,Sports
990,Seminar,2021-02-13,3479.83,Education
991,Nightclub,2021-02-13,2572.22,Entertainment
992,Sweater,2021-02-13,1282.12,Clothing
993,Fast Food,2021-02-28,7277.48,Food
994,Roaming,2021-02-02,2652.89,Communication
995,Hospital,2021-02-27,1470.6,Medical
996,Exhibition,2021-02-16,7974.71,Entertainment
997,Messenger App,2021-02-18,2307.16,Communication
998,Medicine,2021-02-13,2951.47,Medical
999,Train Ticket,2021-02-15,4978.84,Transportation
1000,Cycling,2021-02-22,7932.25,Sports
1001,Toll,2021-03-14,4300.79,Transportation
1002,Eye Exam,2021-03-09,8385.29,Medical
1003,Medicine,2021-03-02,2674.86,Medical
1004,Bus,2021-03-19,6587.64,Transportation
1005,Train Ticket,2021-03-21,4930.95,Transportation
1006,Fine,2021-03-10,4448.48,Others
1007,Hospital,2021-03-03,4719.65,Medical
1008,Calling Card,2021-03-20,4824.09,Communication
1009,Eye Exam,2021-03-13,1457.71,Medical
1010,Rental Car,2021-03-07,6567.42,Travel
1011,Delivery,2021-03-09,717.79,Food
1012,Fitness Class,2021-03-13,9988.32,Sports
1013,Subscription,2021-03-22,6004.09,Others
1014,Amusement Park,2021-03-12,2176.1,Entertainment
1015,Fast Food,2021-03-25,8738.47,Food
1016,Storage,2021-03-03,328.0,Others
1017,Data Plan,2021-03-13,9670.52,Communication
1018,Travel Insurance,2021-03-16,8446.95,Travel
1019,Messenger App,2021-03-19,6924.84,Communication
1020,Concert,2021-03-02,166.95,Entertainment
1021,Shoes,2021-03-26,3947.52,Clothing
1022,Amusement Park,2021-03-16,4009.73,Entertainment
1023,Exam Fee,2021-03-02,7522.07,Education
1024,Vaccine,2021-03-26,3970.59,Medical
1025,Mortgage,2021-03-06,2609.55,Home
1026,Books,2021-03-19,1936.15,Education
1027,Breakfast,2021-03-25,4115.85,Food
1028,Therapy,2021-03-03,1242.32,Medical
1029,Fax,2021-03-19,7181.74,Communication
1030,Tuition,2021-03-13,8230.81,Education
1031,Insurance,2021-03-26,3687.5,Medical
1032,Roaming,2021-03-02,1678.45,Communication
1033,Fine,2021-03-27,661.37,Others
1034,Groceries,2021-03-28,114.56,Food
1035,Online Course,2021-03-03,8777.99,Education
1036,Amusement Park,2021-03-01,4265.13,Entertainment
1037,Subway,2021-03-13,5448.5,Transportation
1038,Medicine,2021-03-20,9105.09,Medical
1039,Subway,2021-03-14,7197.24,Transportation
1040,Dental,2021-03-28,1176.74,Medical
1041,Movie,2021-03-13,1395.19,Entertainment
1042,Fuel,2021-03-01,9945.48,Transportation
1043,Car Maintenance,2021-03-01,1757.73,Transportation
1044,Coffee,2021-03-25,7430.65,Food
1045,Snacks,2021-03-22,4684.29,Food
1046,Cleaning,2021-03-17,1467.5,Home
1047,Travel Insurance,2021-03-24,5842.64,Travel
1048,SIM Card,2021-03-16,7827.3,Communication
1049,Exhibition,2021-03-22,9523.19,Entertainment
1050,Miscellaneous,2021-03-22,3531.67,Others
1051,Miscellaneous,2021-03-26,6456.89,Others
1052,Lunch,2021-03-12,8938.24,Food
1053,Data Plan,2021-03-21,3683.13,Communication
1054,Fax,2021-03-17,3353.41,Communication
1055,Bicycle,2021-03-22,6029.88,Transportation
1056,Furniture,2021-03-01,7348.78,Home
1057,Amusement Park,2021-03-26,582.98,Entertainment
1058,Subway,2021-03-15,5154.01,Transportation
1059,Internet,2021-03-14,340.34,Home
1060,Jacket,2021-03-08,2500.4,Clothing
1061,Shirt,2021-03-11,3202.84,Clothing
1062,Dental,2021-03-19,9383.69,Medical
1063,Game,2021-03-10,1958.74,Entertainment
1064,Fine,2021-03-05,1148.18,Others
1065,Books,2021-03-15,1278.25,Education
1066,Fuel,2021-03-27,9222.76,Transportation
1067,Equipment,2021-03-15,269.56,Sports
1068,Phone Bill,2021-03-13,7214.11,Communication
1069,Travel Insurance,2021-03-03,4388.93,Travel
1070,Fuel,2021-03-05,5309.63,Transportation
1071,Pants,2021-03-14,2813.21,Clothing
1072,Jacket,2021-03-14,6957.49,Clothing
1073,Train,2021-03-10,4314.93,Travel
1074,Streaming Service,2021-03-22,1022.75,Entertainment
1075,Fast Food,2021-03-17,2099.13,Food
1076,Gift,2021-03-16,6635.36,Others
1077,Subscription,2021-03-12,426.63,Others
1078,Data Plan,2021-03-26,1504.41,Communication
1079,Hotel,2021-03-03,1347.66,Travel
1080,Library Fee,2021-03-24,778.41,Education
1081,Movie,2021-03-17,7615.14,Entertainment
1082,Fitness Class,2021-03-02,3909.78,Sports
1083,Workshop,2021-03-19,3299.16,Education
1084,Furniture,2021-03-14,8645.39,Home
1085,Fuel,2021-03-14,6310.5,Transportation
1086,Bicycle,2021-03-01,5296.6,Transportation
1087,Toll,2021-03-16,2941.11,Transportation
1088,Gym,2021-03-21,2203.71,Sports
1089,KTV,2021-03-19,336.37,Entertainment
1090,Stationery,2021-03-07,6392.25,Education
1091,Workshop,2021-03-05,4792.86,Education
1092,Fine,2021-03-14,5058.55,Others
1093,Jacket,2021-03-06,9293.02,Clothing
1094,Pants,2021-03-22,14.51,Clothing
1095,Taxi,2021-03-25,1646.19,Travel
1096,Therapy,2021-03-09,7572.48,Medical
1097,Bus,2021-03-21,6439.22,Transportation
1098,Cleaning,2021-03-15,3760.8,Home
1099,Insurance,2021-03-02,8527.58,Medical
1100,Pet,2021-03-08,3673.2,Others
1101,Shoes,2021-04-15,2847.16,Clothing
1102,Pet,2021-04-26,9023.08,Others
1103,Visa Fee,2021-04-20,8975.28,Travel
1104,Laundry,2021-04-07,876.81,Others
1105,Tuition,2021-04-27,9813.26,Education
1106,Internet,2021-04-28,5835.37,Home
1107,Bus,2021-04-16,8012.52,Transportation
1108,Snacks,2021-04-23,1128.51,Food
1109,Rent,2021-04-07,1552.42,Home
